Time: 4.83, Decolonized Patient: 973812141
Time: 537.42, Decolonized Patient: 1298287131
Time: 539.28, Decolonized Patient: 1553517868
Time: 539.31, Decolonized Patient: 1371360395
Time: 539.33, Decolonized Patient: 1241203290
Time: 539.89, Decolonized Patient: 1846867891
Time: 540.06, Decolonized Patient: 713969330
Time: 540.34, Decolonized Patient: 2037493966
Time: 540.34, Decolonized Patient: 429735454
Time: 540.66, Decolonized Patient: 1339932039
Time: 540.88, Decolonized Patient: 1671012993
Time: 541.72, Decolonized Patient: 2089588919
Time: 541.74, Decolonized Patient: 766846499
Time: 541.83, Decolonized Patient: 2907725
Time: 542.24, Decolonized Patient: 987992685
Time: 542.33, Decolonized Patient: 1086537112
Time: 542.59, Decolonized Patient: 27186898
Time: 543.53, Decolonized Patient: 1917571691
Time: 543.80, Decolonized Patient: 1318678880
Time: 543.99, Decolonized Patient: 555075394
Time: 544.08, Decolonized Patient: 790265828
Time: 544.13, Decolonized Patient: 560034650
Time: 544.48, Decolonized Patient: 1954036566
Time: 546.96, Decolonized Patient: 326953810
Time: 548.21, Decolonized Patient: 1499184333
Time: 548.47, Decolonized Patient: 1918113786
Time: 548.49, Decolonized Patient: 1150034965
Time: 548.62, Decolonized Patient: 905747719
Time: 549.13, Decolonized Patient: 1288953429
Time: 550.14, Decolonized Patient: 1783540797
Time: 552.12, Decolonized Patient: 507335724
Time: 552.38, Decolonized Patient: 309027039
Time: 552.62, Decolonized Patient: 1411513297
Time: 553.86, Decolonized Patient: 1269072351
Time: 553.93, Decolonized Patient: 1545526245
Time: 554.55, Decolonized Patient: 1496515208
Time: 554.71, Decolonized Patient: 1511467613
Time: 555.58, Decolonized Patient: 943738284
Time: 556.51, Decolonized Patient: 214845482
Time: 557.59, Decolonized Patient: 2064261549
Time: 557.71, Decolonized Patient: 2058104938
Time: 557.80, Decolonized Patient: 796918478
Time: 558.14, Decolonized Patient: 177191582
Time: 558.58, Decolonized Patient: 1600139267
Time: 558.87, Decolonized Patient: 471732720
Time: 559.70, Decolonized Patient: 1300708087
Time: 560.13, Decolonized Patient: 1147589564
Time: 560.33, Decolonized Patient: 583196181
Time: 561.50, Decolonized Patient: 515022783
Time: 561.81, Decolonized Patient: 2081386254
Time: 561.88, Decolonized Patient: 971562908
Time: 562.11, Decolonized Patient: 338589127
Time: 563.53, Decolonized Patient: 1382048886
Time: 563.71, Decolonized Patient: 1078615423
Time: 563.72, Decolonized Patient: 958450358
Time: 563.73, Decolonized Patient: 1467240081
Time: 564.76, Decolonized Patient: 439520087
Time: 565.15, Decolonized Patient: 338589127
Time: 565.38, Decolonized Patient: 1200419946
Time: 566.97, Decolonized Patient: 1420592072
Time: 567.92, Decolonized Patient: 980611424
Time: 568.08, Decolonized Patient: 1379854899
Time: 568.27, Decolonized Patient: 659076435
Time: 569.16, Decolonized Patient: 1822172084
Time: 569.69, Decolonized Patient: 452182607
Time: 571.38, Decolonized Patient: 971732806
Time: 571.60, Decolonized Patient: 1283209632
Time: 571.75, Decolonized Patient: 465235176
Time: 572.06, Decolonized Patient: 543245842
Time: 572.16, Decolonized Patient: 1885888385
Time: 572.23, Decolonized Patient: 361901711
Time: 572.53, Decolonized Patient: 1689373772
Time: 572.59, Decolonized Patient: 1102629860
Time: 572.69, Decolonized Patient: 682798704
Time: 573.32, Decolonized Patient: 138085226
Time: 574.15, Decolonized Patient: 576085955
Time: 574.30, Decolonized Patient: 713969330
Time: 574.70, Decolonized Patient: 1897748030
Time: 575.31, Decolonized Patient: 1403095428
Time: 576.18, Decolonized Patient: 2094900654
Time: 578.12, Decolonized Patient: 781576626
Time: 578.34, Decolonized Patient: 1380350080
Time: 580.21, Decolonized Patient: 1709995834
Time: 581.24, Decolonized Patient: 792487
Time: 581.29, Decolonized Patient: 1520101406
Time: 582.55, Decolonized Patient: 1299823685
Time: 582.82, Decolonized Patient: 202190405
Time: 583.32, Decolonized Patient: 1443374975
Time: 583.55, Decolonized Patient: 613561139
Time: 583.70, Decolonized Patient: 1969967149
Time: 584.24, Decolonized Patient: 1632803093
Time: 584.27, Decolonized Patient: 1658951758
Time: 584.52, Decolonized Patient: 1421619649
Time: 585.32, Decolonized Patient: 625169043
Time: 586.31, Decolonized Patient: 538168286
Time: 586.32, Decolonized Patient: 838629017
Time: 587.51, Decolonized Patient: 1590767225
Time: 587.66, Decolonized Patient: 1635679020
Time: 588.26, Decolonized Patient: 517124001
Time: 589.92, Decolonized Patient: 519960770
Time: 590.04, Decolonized Patient: 1789184254
Time: 591.46, Decolonized Patient: 1818408531
Time: 591.51, Decolonized Patient: 424493956
Time: 591.95, Decolonized Patient: 238547714
Time: 591.97, Decolonized Patient: 1478407813
Time: 592.30, Decolonized Patient: 966378967
Time: 593.10, Decolonized Patient: 56632355
Time: 594.26, Decolonized Patient: 790622228
Time: 594.27, Decolonized Patient: 1538085644
Time: 594.30, Decolonized Patient: 1641867325
Time: 594.72, Decolonized Patient: 831246045
Time: 594.92, Decolonized Patient: 1667399898
Time: 595.06, Decolonized Patient: 1901571969
Time: 595.44, Decolonized Patient: 15950000
Time: 595.95, Decolonized Patient: 1421619649
Time: 596.07, Decolonized Patient: 954354546
Time: 597.28, Decolonized Patient: 517363929
Time: 597.94, Decolonized Patient: 682798704
Time: 598.27, Decolonized Patient: 1038023192
Time: 599.06, Decolonized Patient: 659076435
Time: 600.55, Decolonized Patient: 897013609
Time: 600.88, Decolonized Patient: 15095515
Time: 600.89, Decolonized Patient: 1936075723
Time: 600.89, Decolonized Patient: 564352971
Time: 601.03, Decolonized Patient: 659076435
Time: 601.24, Decolonized Patient: 623964571
Time: 601.61, Decolonized Patient: 873023760
Time: 602.23, Decolonized Patient: 822967530
Time: 602.61, Decolonized Patient: 1398033166
Time: 603.44, Decolonized Patient: 489002545
Time: 603.48, Decolonized Patient: 784866883
Time: 603.90, Decolonized Patient: 457962505
Time: 604.05, Decolonized Patient: 272553797
Time: 604.27, Decolonized Patient: 1255183069
Time: 605.34, Decolonized Patient: 1027231944
Time: 605.35, Decolonized Patient: 850668825
Time: 605.80, Decolonized Patient: 1385849671
Time: 606.34, Decolonized Patient: 482699953
Time: 607.15, Decolonized Patient: 2057786802
Time: 607.94, Decolonized Patient: 625644679
Time: 610.93, Decolonized Patient: 432825839
Time: 610.93, Decolonized Patient: 1437796448
Time: 611.95, Decolonized Patient: 836190534
Time: 612.06, Decolonized Patient: 457962505
Time: 613.22, Decolonized Patient: 1146492005
Time: 613.54, Decolonized Patient: 243311204
Time: 613.73, Decolonized Patient: 682798704
Time: 614.44, Decolonized Patient: 655889129
Time: 614.49, Decolonized Patient: 393265379
Time: 614.58, Decolonized Patient: 1778562726
Time: 614.86, Decolonized Patient: 1142443073
Time: 615.73, Decolonized Patient: 1500602083
Time: 616.26, Decolonized Patient: 1862927981
Time: 617.71, Decolonized Patient: 1330339569
Time: 617.88, Decolonized Patient: 719597675
Time: 618.61, Decolonized Patient: 924586624
Time: 619.63, Decolonized Patient: 1329504915
Time: 619.96, Decolonized Patient: 1539220814
Time: 620.83, Decolonized Patient: 1956990932
Time: 622.44, Decolonized Patient: 1637468
Time: 622.56, Decolonized Patient: 1538085644
Time: 622.95, Decolonized Patient: 1826163910
Time: 623.31, Decolonized Patient: 659076435
Time: 623.55, Decolonized Patient: 988787520
Time: 623.58, Decolonized Patient: 232868144
Time: 623.61, Decolonized Patient: 483178819
Time: 624.76, Decolonized Patient: 2123341008
Time: 625.85, Decolonized Patient: 829320022
Time: 626.96, Decolonized Patient: 1700966222
Time: 627.27, Decolonized Patient: 1719813032
Time: 627.87, Decolonized Patient: 1826275297
Time: 628.06, Decolonized Patient: 26117947
Time: 628.74, Decolonized Patient: 952429455
Time: 629.08, Decolonized Patient: 1380634019
Time: 629.63, Decolonized Patient: 1693996447
Time: 630.06, Decolonized Patient: 882529825
Time: 630.07, Decolonized Patient: 1633973742
Time: 630.38, Decolonized Patient: 1567187380
Time: 631.31, Decolonized Patient: 695885998
Time: 631.49, Decolonized Patient: 1133432123
Time: 631.74, Decolonized Patient: 1448526883
Time: 631.92, Decolonized Patient: 1833217530
Time: 631.96, Decolonized Patient: 91054789
Time: 632.67, Decolonized Patient: 766085301
Time: 632.87, Decolonized Patient: 303964693
Time: 633.19, Decolonized Patient: 292812424
Time: 633.36, Decolonized Patient: 1422340116
Time: 633.55, Decolonized Patient: 2085729049
Time: 634.53, Decolonized Patient: 903678093
Time: 637.08, Decolonized Patient: 568290661
Time: 637.68, Decolonized Patient: 1704895730
Time: 638.49, Decolonized Patient: 1569100493
Time: 639.24, Decolonized Patient: 234720863
Time: 640.81, Decolonized Patient: 1096792203
Time: 641.05, Decolonized Patient: 1986879294
Time: 641.15, Decolonized Patient: 556489652
Time: 641.82, Decolonized Patient: 1671365177
Time: 641.85, Decolonized Patient: 1763077603
Time: 642.42, Decolonized Patient: 819741269
Time: 642.51, Decolonized Patient: 266648374
Time: 643.07, Decolonized Patient: 1416760499
Time: 643.52, Decolonized Patient: 2060764677
Time: 644.67, Decolonized Patient: 1458833256
Time: 644.77, Decolonized Patient: 894630879
Time: 645.20, Decolonized Patient: 604464226
Time: 645.72, Decolonized Patient: 1566710349
Time: 645.98, Decolonized Patient: 1998442121
Time: 646.96, Decolonized Patient: 855429253
Time: 647.15, Decolonized Patient: 424900678
Time: 647.53, Decolonized Patient: 650548920
Time: 648.39, Decolonized Patient: 837072552
Time: 648.54, Decolonized Patient: 403545680
Time: 648.93, Decolonized Patient: 732373979
Time: 649.62, Decolonized Patient: 1792991472
Time: 650.79, Decolonized Patient: 328152147
Time: 651.86, Decolonized Patient: 881782803
Time: 652.47, Decolonized Patient: 2108330673
Time: 654.96, Decolonized Patient: 1572821056
Time: 655.19, Decolonized Patient: 1789391853
Time: 656.63, Decolonized Patient: 791478453
Time: 656.77, Decolonized Patient: 152174770
Time: 657.74, Decolonized Patient: 1663668932
Time: 659.04, Decolonized Patient: 712783366
Time: 659.41, Decolonized Patient: 4702903
Time: 659.44, Decolonized Patient: 732352247
Time: 660.16, Decolonized Patient: 1588998798
Time: 661.06, Decolonized Patient: 334239982
Time: 661.56, Decolonized Patient: 1604668752
Time: 661.94, Decolonized Patient: 429909264
Time: 663.26, Decolonized Patient: 1037468139
Time: 663.43, Decolonized Patient: 1905048167
Time: 664.46, Decolonized Patient: 1031340699
Time: 664.53, Decolonized Patient: 1084990680
Time: 664.79, Decolonized Patient: 1652882684
Time: 665.05, Decolonized Patient: 32194811
Time: 665.81, Decolonized Patient: 686265228
Time: 665.94, Decolonized Patient: 2041565581
Time: 666.99, Decolonized Patient: 145057282
Time: 667.38, Decolonized Patient: 334239982
Time: 668.20, Decolonized Patient: 1529731121
Time: 668.64, Decolonized Patient: 176668901
Time: 668.95, Decolonized Patient: 1542120072
Time: 669.23, Decolonized Patient: 1106849209
Time: 669.32, Decolonized Patient: 1764606502
Time: 671.63, Decolonized Patient: 1508763813
Time: 671.87, Decolonized Patient: 1909523787
Time: 671.89, Decolonized Patient: 270428175
Time: 672.33, Decolonized Patient: 1537349780
Time: 674.01, Decolonized Patient: 640849561
Time: 674.20, Decolonized Patient: 1411829011
Time: 674.38, Decolonized Patient: 976040266
Time: 674.39, Decolonized Patient: 1142135600
Time: 675.17, Decolonized Patient: 28195475
Time: 675.41, Decolonized Patient: 1121789779
Time: 675.74, Decolonized Patient: 213519478
Time: 675.82, Decolonized Patient: 140917998
Time: 675.84, Decolonized Patient: 1559503381
Time: 676.03, Decolonized Patient: 1428442471
Time: 676.44, Decolonized Patient: 1471771903
Time: 677.48, Decolonized Patient: 371308167
Time: 677.96, Decolonized Patient: 1708365406
Time: 678.22, Decolonized Patient: 350647260
Time: 678.96, Decolonized Patient: 1061536539
Time: 679.95, Decolonized Patient: 1602662135
Time: 680.40, Decolonized Patient: 193695306
Time: 682.14, Decolonized Patient: 1168628076
Time: 684.33, Decolonized Patient: 2059906024
Time: 684.88, Decolonized Patient: 1789391853
Time: 685.70, Decolonized Patient: 1223947309
Time: 685.80, Decolonized Patient: 549358843
Time: 686.64, Decolonized Patient: 163318307
Time: 687.08, Decolonized Patient: 575820437
Time: 687.78, Decolonized Patient: 2014112770
Time: 687.88, Decolonized Patient: 1126969378
Time: 689.11, Decolonized Patient: 530041752
Time: 690.35, Decolonized Patient: 1994746478
Time: 690.46, Decolonized Patient: 287241152
Time: 690.60, Decolonized Patient: 235596137
Time: 690.86, Decolonized Patient: 1652882684
Time: 692.16, Decolonized Patient: 872290591
Time: 692.28, Decolonized Patient: 1136102825
Time: 693.97, Decolonized Patient: 129302984
Time: 694.87, Decolonized Patient: 1679197016
Time: 694.88, Decolonized Patient: 1789391853
Time: 695.45, Decolonized Patient: 146393272
Time: 695.56, Decolonized Patient: 1609097399
Time: 696.03, Decolonized Patient: 1469415909
Time: 696.43, Decolonized Patient: 334239982
Time: 696.99, Decolonized Patient: 1982899653
Time: 697.30, Decolonized Patient: 1142443073
Time: 697.73, Decolonized Patient: 724269986
Time: 698.26, Decolonized Patient: 1264983593
Time: 698.89, Decolonized Patient: 752166005
Time: 699.21, Decolonized Patient: 1002671545
Time: 699.94, Decolonized Patient: 834858705
Time: 700.26, Decolonized Patient: 1324386296
Time: 700.49, Decolonized Patient: 708279963
Time: 700.52, Decolonized Patient: 696540941
Time: 702.06, Decolonized Patient: 828648532
Time: 702.36, Decolonized Patient: 351315114
Time: 702.68, Decolonized Patient: 973434041
Time: 702.78, Decolonized Patient: 1876529036
Time: 702.80, Decolonized Patient: 889827015
Time: 702.84, Decolonized Patient: 1893959194
Time: 702.87, Decolonized Patient: 1712816793
Time: 703.24, Decolonized Patient: 707001645
Time: 703.61, Decolonized Patient: 94966693
Time: 703.63, Decolonized Patient: 613446497
Time: 704.75, Decolonized Patient: 1766946916
Time: 707.07, Decolonized Patient: 262339715
Time: 707.56, Decolonized Patient: 1338583623
Time: 708.77, Decolonized Patient: 205816514
Time: 709.62, Decolonized Patient: 916733328
Time: 709.69, Decolonized Patient: 313251940
Time: 710.06, Decolonized Patient: 1440032819
Time: 710.10, Decolonized Patient: 2114460499
Time: 710.10, Decolonized Patient: 415118044
Time: 710.70, Decolonized Patient: 127160091
Time: 710.86, Decolonized Patient: 1611034018
Time: 711.62, Decolonized Patient: 101909378
Time: 711.74, Decolonized Patient: 241788138
Time: 711.81, Decolonized Patient: 439934932
Time: 712.28, Decolonized Patient: 1989481924
Time: 712.74, Decolonized Patient: 815461884
Time: 712.78, Decolonized Patient: 1538957969
Time: 713.32, Decolonized Patient: 1104882337
Time: 713.72, Decolonized Patient: 1604612446
Time: 713.94, Decolonized Patient: 1088144488
Time: 715.25, Decolonized Patient: 613985429
Time: 716.60, Decolonized Patient: 1030268640
Time: 716.71, Decolonized Patient: 495649321
Time: 717.02, Decolonized Patient: 246785008
Time: 717.20, Decolonized Patient: 385295372
Time: 717.44, Decolonized Patient: 1611034018
Time: 718.52, Decolonized Patient: 1462761345
Time: 719.66, Decolonized Patient: 307824258
Time: 720.09, Decolonized Patient: 1821455399
Time: 721.79, Decolonized Patient: 1780108027
Time: 722.08, Decolonized Patient: 697317316
Time: 722.16, Decolonized Patient: 396067379
Time: 723.10, Decolonized Patient: 1323291485
Time: 723.11, Decolonized Patient: 1165258393
Time: 723.32, Decolonized Patient: 698673055
Time: 724.57, Decolonized Patient: 1430412411
Time: 724.77, Decolonized Patient: 27377793
Time: 725.58, Decolonized Patient: 1683380900
Time: 726.02, Decolonized Patient: 530777195
Time: 726.65, Decolonized Patient: 554721941
Time: 727.12, Decolonized Patient: 41904565
Time: 727.26, Decolonized Patient: 1353798619
Time: 728.04, Decolonized Patient: 780142432
Time: 728.78, Decolonized Patient: 500936448
Time: 730.55, Decolonized Patient: 1410301353
Time: 731.00, Decolonized Patient: 950882803
Time: 733.34, Decolonized Patient: 547955292
Time: 733.58, Decolonized Patient: 1625531857
Time: 734.19, Decolonized Patient: 395240421
Time: 734.66, Decolonized Patient: 798351279
Time: 735.28, Decolonized Patient: 979162085
Time: 735.53, Decolonized Patient: 2035505045
Time: 736.82, Decolonized Patient: 1935001035
Time: 739.35, Decolonized Patient: 581150259
Time: 739.57, Decolonized Patient: 1743690370
Time: 739.70, Decolonized Patient: 1646533556
Time: 740.03, Decolonized Patient: 1657840255
Time: 740.16, Decolonized Patient: 1575733721
Time: 741.10, Decolonized Patient: 822299940
Time: 741.42, Decolonized Patient: 309308951
Time: 741.81, Decolonized Patient: 120239797
Time: 742.59, Decolonized Patient: 361218887
Time: 743.12, Decolonized Patient: 1165258393
Time: 743.12, Decolonized Patient: 437090922
