Time: 11.46, Decolonized Patient: 54
Time: 579.59, Decolonized Patient: 643
Time: 579.67, Decolonized Patient: 1889
Time: 579.82, Decolonized Patient: 1983
Time: 579.92, Decolonized Patient: 428
Time: 580.13, Decolonized Patient: 1976
Time: 581.27, Decolonized Patient: 733
Time: 582.05, Decolonized Patient: 2035
Time: 582.58, Decolonized Patient: 586
Time: 583.88, Decolonized Patient: 1055
Time: 584.00, Decolonized Patient: 1807
Time: 584.74, Decolonized Patient: 703
Time: 584.81, Decolonized Patient: 1919
Time: 585.14, Decolonized Patient: 1933
Time: 586.30, Decolonized Patient: 1598
Time: 586.90, Decolonized Patient: 657
Time: 587.10, Decolonized Patient: 412
Time: 587.87, Decolonized Patient: 1308
Time: 588.53, Decolonized Patient: 458
Time: 589.02, Decolonized Patient: 2035
Time: 589.07, Decolonized Patient: 1972
Time: 590.54, Decolonized Patient: 1780
Time: 591.30, Decolonized Patient: 1452
Time: 591.80, Decolonized Patient: 2025
Time: 591.81, Decolonized Patient: 1948
Time: 592.15, Decolonized Patient: 2035
Time: 592.88, Decolonized Patient: 2110
Time: 593.11, Decolonized Patient: 796
Time: 593.49, Decolonized Patient: 1742
Time: 593.57, Decolonized Patient: 1587
Time: 593.82, Decolonized Patient: 1193
Time: 594.76, Decolonized Patient: 2013
Time: 595.12, Decolonized Patient: 2058
Time: 595.63, Decolonized Patient: 589
Time: 595.72, Decolonized Patient: 2078
Time: 596.93, Decolonized Patient: 858
Time: 598.58, Decolonized Patient: 1723
Time: 599.31, Decolonized Patient: 2011
Time: 599.36, Decolonized Patient: 1379
Time: 599.60, Decolonized Patient: 581
Time: 602.23, Decolonized Patient: 2051
Time: 602.28, Decolonized Patient: 1188
Time: 602.30, Decolonized Patient: 1991
Time: 602.48, Decolonized Patient: 307
Time: 606.21, Decolonized Patient: 1968
Time: 606.88, Decolonized Patient: 1962
Time: 606.98, Decolonized Patient: 2183
Time: 607.41, Decolonized Patient: 2034
Time: 607.84, Decolonized Patient: 550
Time: 607.88, Decolonized Patient: 1069
Time: 608.61, Decolonized Patient: 2038
Time: 608.73, Decolonized Patient: 1777
Time: 609.15, Decolonized Patient: 1745
Time: 609.55, Decolonized Patient: 637
Time: 609.85, Decolonized Patient: 2157
Time: 610.78, Decolonized Patient: 1758
Time: 611.13, Decolonized Patient: 2000
Time: 614.53, Decolonized Patient: 1016
Time: 615.25, Decolonized Patient: 1444
Time: 615.59, Decolonized Patient: 649
Time: 615.84, Decolonized Patient: 904
Time: 616.03, Decolonized Patient: 1953
Time: 616.23, Decolonized Patient: 1600
Time: 617.85, Decolonized Patient: 1923
Time: 618.19, Decolonized Patient: 2045
Time: 618.46, Decolonized Patient: 936
Time: 618.49, Decolonized Patient: 2055
Time: 619.06, Decolonized Patient: 1935
Time: 619.82, Decolonized Patient: 2136
Time: 619.95, Decolonized Patient: 1949
Time: 619.95, Decolonized Patient: 2121
Time: 620.21, Decolonized Patient: 1971
Time: 620.79, Decolonized Patient: 2061
Time: 621.50, Decolonized Patient: 1658
Time: 622.10, Decolonized Patient: 1080
Time: 622.24, Decolonized Patient: 1051
Time: 622.59, Decolonized Patient: 1882
Time: 622.77, Decolonized Patient: 2077
Time: 623.29, Decolonized Patient: 2012
Time: 624.36, Decolonized Patient: 2164
Time: 624.88, Decolonized Patient: 1834
Time: 624.90, Decolonized Patient: 760
Time: 626.69, Decolonized Patient: 2082
Time: 628.03, Decolonized Patient: 433
Time: 629.33, Decolonized Patient: 2056
Time: 629.80, Decolonized Patient: 2050
Time: 629.80, Decolonized Patient: 1881
Time: 629.90, Decolonized Patient: 1847
Time: 631.64, Decolonized Patient: 228
Time: 631.89, Decolonized Patient: 2185
Time: 633.62, Decolonized Patient: 157
Time: 634.82, Decolonized Patient: 2060
Time: 636.95, Decolonized Patient: 1701
Time: 637.40, Decolonized Patient: 901
Time: 637.85, Decolonized Patient: 1816
Time: 638.10, Decolonized Patient: 2027
Time: 638.44, Decolonized Patient: 2175
Time: 638.82, Decolonized Patient: 2204
Time: 639.38, Decolonized Patient: 199
Time: 639.70, Decolonized Patient: 291
Time: 640.01, Decolonized Patient: 2153
Time: 640.73, Decolonized Patient: 2236
Time: 641.08, Decolonized Patient: 1801
Time: 641.10, Decolonized Patient: 741
Time: 641.14, Decolonized Patient: 1725
Time: 642.51, Decolonized Patient: 2212
Time: 642.86, Decolonized Patient: 771
Time: 644.05, Decolonized Patient: 1728
Time: 644.75, Decolonized Patient: 1749
Time: 644.99, Decolonized Patient: 2159
Time: 645.02, Decolonized Patient: 2206
Time: 645.39, Decolonized Patient: 931
Time: 645.76, Decolonized Patient: 1869
Time: 646.43, Decolonized Patient: 2258
Time: 646.45, Decolonized Patient: 2254
Time: 646.91, Decolonized Patient: 174
Time: 647.73, Decolonized Patient: 1747
Time: 648.33, Decolonized Patient: 934
Time: 648.74, Decolonized Patient: 2088
Time: 649.24, Decolonized Patient: 2226
Time: 650.38, Decolonized Patient: 2166
Time: 650.85, Decolonized Patient: 879
Time: 651.19, Decolonized Patient: 322
Time: 652.92, Decolonized Patient: 2292
Time: 653.37, Decolonized Patient: 202
Time: 653.66, Decolonized Patient: 1122
Time: 655.08, Decolonized Patient: 1732
Time: 655.55, Decolonized Patient: 1535
Time: 655.62, Decolonized Patient: 2311
Time: 655.86, Decolonized Patient: 2255
Time: 657.87, Decolonized Patient: 197
Time: 660.46, Decolonized Patient: 2377
Time: 661.05, Decolonized Patient: 1849
Time: 662.09, Decolonized Patient: 2202
Time: 662.28, Decolonized Patient: 2123
Time: 662.31, Decolonized Patient: 1674
Time: 662.49, Decolonized Patient: 713
Time: 663.57, Decolonized Patient: 562
Time: 663.61, Decolonized Patient: 1831
Time: 664.05, Decolonized Patient: 1665
Time: 665.80, Decolonized Patient: 1913
Time: 665.98, Decolonized Patient: 1676
Time: 666.97, Decolonized Patient: 1232
Time: 667.60, Decolonized Patient: 1643
Time: 668.40, Decolonized Patient: 2335
Time: 669.08, Decolonized Patient: 1225
Time: 669.09, Decolonized Patient: 1995
Time: 669.23, Decolonized Patient: 1706
Time: 670.50, Decolonized Patient: 59
Time: 670.81, Decolonized Patient: 1333
Time: 671.67, Decolonized Patient: 257
Time: 672.54, Decolonized Patient: 2338
Time: 672.78, Decolonized Patient: 2253
Time: 672.86, Decolonized Patient: 1507
Time: 674.75, Decolonized Patient: 426
Time: 676.09, Decolonized Patient: 2444
Time: 676.54, Decolonized Patient: 1289
Time: 676.99, Decolonized Patient: 2059
Time: 677.06, Decolonized Patient: 2238
Time: 678.16, Decolonized Patient: 41
Time: 679.13, Decolonized Patient: 2254
Time: 679.25, Decolonized Patient: 1079
Time: 679.68, Decolonized Patient: 2069
Time: 679.79, Decolonized Patient: 2416
Time: 682.28, Decolonized Patient: 1921
Time: 682.53, Decolonized Patient: 964
Time: 682.64, Decolonized Patient: 2198
Time: 684.55, Decolonized Patient: 2354
Time: 684.94, Decolonized Patient: 1299
Time: 686.02, Decolonized Patient: 2218
Time: 688.23, Decolonized Patient: 2008
Time: 688.62, Decolonized Patient: 58
Time: 688.96, Decolonized Patient: 869
Time: 689.45, Decolonized Patient: 2406
Time: 690.74, Decolonized Patient: 2254
Time: 691.85, Decolonized Patient: 601
Time: 693.05, Decolonized Patient: 2364
Time: 694.64, Decolonized Patient: 2256
Time: 694.90, Decolonized Patient: 2351
Time: 694.96, Decolonized Patient: 1461
Time: 695.09, Decolonized Patient: 1387
Time: 695.14, Decolonized Patient: 2486
Time: 695.51, Decolonized Patient: 2346
Time: 695.96, Decolonized Patient: 1635
Time: 697.38, Decolonized Patient: 1424
Time: 697.72, Decolonized Patient: 2417
Time: 697.99, Decolonized Patient: 2423
Time: 698.90, Decolonized Patient: 57
Time: 699.36, Decolonized Patient: 1227
Time: 699.72, Decolonized Patient: 2277
Time: 700.32, Decolonized Patient: 295
Time: 701.94, Decolonized Patient: 1860
Time: 702.12, Decolonized Patient: 1083
Time: 702.37, Decolonized Patient: 1445
Time: 702.56, Decolonized Patient: 1459
Time: 702.75, Decolonized Patient: 2231
Time: 702.78, Decolonized Patient: 2022
Time: 703.31, Decolonized Patient: 2313
Time: 703.36, Decolonized Patient: 988
Time: 703.41, Decolonized Patient: 2398
Time: 704.60, Decolonized Patient: 639
Time: 704.70, Decolonized Patient: 393
Time: 704.98, Decolonized Patient: 739
Time: 706.57, Decolonized Patient: 2455
Time: 707.42, Decolonized Patient: 1944
Time: 707.78, Decolonized Patient: 861
Time: 708.47, Decolonized Patient: 2002
Time: 709.28, Decolonized Patient: 1819
Time: 710.73, Decolonized Patient: 354
Time: 710.76, Decolonized Patient: 2487
Time: 711.33, Decolonized Patient: 2122
Time: 713.25, Decolonized Patient: 1684
Time: 717.00, Decolonized Patient: 2471
Time: 717.19, Decolonized Patient: 2433
Time: 718.32, Decolonized Patient: 2148
Time: 718.78, Decolonized Patient: 2396
Time: 719.56, Decolonized Patient: 2431
Time: 719.74, Decolonized Patient: 2333
Time: 719.84, Decolonized Patient: 2447
Time: 719.89, Decolonized Patient: 2261
Time: 720.13, Decolonized Patient: 905
Time: 720.90, Decolonized Patient: 2411
Time: 721.30, Decolonized Patient: 213
Time: 721.56, Decolonized Patient: 594
Time: 723.20, Decolonized Patient: 2483
Time: 723.25, Decolonized Patient: 2575
Time: 723.28, Decolonized Patient: 1222
Time: 723.77, Decolonized Patient: 183
Time: 724.07, Decolonized Patient: 548
Time: 724.50, Decolonized Patient: 1376
Time: 725.03, Decolonized Patient: 2435
Time: 725.13, Decolonized Patient: 1691
Time: 726.60, Decolonized Patient: 2572
Time: 727.59, Decolonized Patient: 890
Time: 728.27, Decolonized Patient: 1873
Time: 728.34, Decolonized Patient: 234
Time: 728.36, Decolonized Patient: 1446
Time: 728.93, Decolonized Patient: 2523
Time: 731.13, Decolonized Patient: 1529
Time: 731.16, Decolonized Patient: 2464
Time: 731.77, Decolonized Patient: 2345
Time: 731.84, Decolonized Patient: 2318
Time: 732.70, Decolonized Patient: 899
Time: 733.07, Decolonized Patient: 1509
Time: 733.14, Decolonized Patient: 2480
Time: 733.47, Decolonized Patient: 652
Time: 733.67, Decolonized Patient: 2489
Time: 733.81, Decolonized Patient: 2569
Time: 734.40, Decolonized Patient: 1703
Time: 735.08, Decolonized Patient: 1318
Time: 735.09, Decolonized Patient: 1344
Time: 735.92, Decolonized Patient: 2435
Time: 736.09, Decolonized Patient: 2256
Time: 736.36, Decolonized Patient: 2389
Time: 736.47, Decolonized Patient: 1559
Time: 736.60, Decolonized Patient: 2425
Time: 736.76, Decolonized Patient: 1993
Time: 737.05, Decolonized Patient: 2403
Time: 737.11, Decolonized Patient: 1796
Time: 737.18, Decolonized Patient: 67
Time: 737.63, Decolonized Patient: 2475
Time: 738.37, Decolonized Patient: 1738
Time: 738.40, Decolonized Patient: 2541
Time: 739.35, Decolonized Patient: 1497
Time: 740.30, Decolonized Patient: 884
Time: 740.38, Decolonized Patient: 1970
Time: 740.73, Decolonized Patient: 2540
Time: 741.18, Decolonized Patient: 2535
Time: 741.41, Decolonized Patient: 2492
Time: 742.17, Decolonized Patient: 1783
Time: 742.24, Decolonized Patient: 2606
Time: 742.50, Decolonized Patient: 2421
Time: 742.82, Decolonized Patient: 2597
Time: 743.53, Decolonized Patient: 2442
Time: 744.72, Decolonized Patient: 1102
Time: 745.50, Decolonized Patient: 510
Time: 745.69, Decolonized Patient: 2479
Time: 746.15, Decolonized Patient: 2641
Time: 746.66, Decolonized Patient: 2589
Time: 746.67, Decolonized Patient: 2171
Time: 747.11, Decolonized Patient: 1478
Time: 747.30, Decolonized Patient: 2078
Time: 747.36, Decolonized Patient: 1617
Time: 748.21, Decolonized Patient: 2179
Time: 748.75, Decolonized Patient: 2573
Time: 750.35, Decolonized Patient: 2570
Time: 751.02, Decolonized Patient: 2595
Time: 751.14, Decolonized Patient: 2139
Time: 751.16, Decolonized Patient: 2483
Time: 751.27, Decolonized Patient: 2568
Time: 751.38, Decolonized Patient: 1612
Time: 753.10, Decolonized Patient: 1613
Time: 753.90, Decolonized Patient: 2463
Time: 755.43, Decolonized Patient: 2193
Time: 756.07, Decolonized Patient: 2664
Time: 756.26, Decolonized Patient: 2535
Time: 756.52, Decolonized Patient: 2516
Time: 757.31, Decolonized Patient: 2457
Time: 757.42, Decolonized Patient: 2547
Time: 758.59, Decolonized Patient: 1998
Time: 758.83, Decolonized Patient: 1158
Time: 760.10, Decolonized Patient: 2047
Time: 760.46, Decolonized Patient: 1689
Time: 761.50, Decolonized Patient: 2370
Time: 762.02, Decolonized Patient: 2607
Time: 762.08, Decolonized Patient: 1042
Time: 762.93, Decolonized Patient: 2608
Time: 763.32, Decolonized Patient: 1059
Time: 763.77, Decolonized Patient: 567
Time: 764.07, Decolonized Patient: 2657
Time: 764.73, Decolonized Patient: 2556
Time: 764.78, Decolonized Patient: 2405
Time: 767.31, Decolonized Patient: 770
Time: 767.38, Decolonized Patient: 2033
Time: 767.50, Decolonized Patient: 2363
Time: 767.91, Decolonized Patient: 944
Time: 768.25, Decolonized Patient: 1171
Time: 768.29, Decolonized Patient: 2557
Time: 768.43, Decolonized Patient: 2628
Time: 771.44, Decolonized Patient: 2617
Time: 771.75, Decolonized Patient: 2723
Time: 771.87, Decolonized Patient: 2680
Time: 772.25, Decolonized Patient: 2485
Time: 772.29, Decolonized Patient: 2662
Time: 772.31, Decolonized Patient: 2308
Time: 772.32, Decolonized Patient: 2041
Time: 772.83, Decolonized Patient: 2603
Time: 773.03, Decolonized Patient: 1698
Time: 773.64, Decolonized Patient: 2519
Time: 774.53, Decolonized Patient: 1479
Time: 774.95, Decolonized Patient: 2378
Time: 776.73, Decolonized Patient: 1388
Time: 776.77, Decolonized Patient: 2168
Time: 776.78, Decolonized Patient: 2765
Time: 777.48, Decolonized Patient: 2356
Time: 777.49, Decolonized Patient: 2538
Time: 777.67, Decolonized Patient: 1474
Time: 777.77, Decolonized Patient: 1425
Time: 778.01, Decolonized Patient: 2646
Time: 778.06, Decolonized Patient: 2768
Time: 778.48, Decolonized Patient: 2368
Time: 779.01, Decolonized Patient: 469
Time: 779.45, Decolonized Patient: 2174
Time: 780.13, Decolonized Patient: 1964
Time: 781.84, Decolonized Patient: 1348
Time: 781.91, Decolonized Patient: 2815
Time: 782.79, Decolonized Patient: 2483
Time: 783.79, Decolonized Patient: 2305
Time: 786.28, Decolonized Patient: 2205
Time: 788.12, Decolonized Patient: 2766
Time: 788.20, Decolonized Patient: 2741
Time: 788.79, Decolonized Patient: 2454
Time: 789.58, Decolonized Patient: 2461
Time: 789.99, Decolonized Patient: 2752
Time: 790.25, Decolonized Patient: 2742
Time: 791.13, Decolonized Patient: 2743
Time: 791.73, Decolonized Patient: 1724
Time: 792.35, Decolonized Patient: 2803
Time: 792.42, Decolonized Patient: 2857
Time: 793.84, Decolonized Patient: 974
Time: 794.20, Decolonized Patient: 2757
Time: 794.32, Decolonized Patient: 2756
Time: 795.59, Decolonized Patient: 2764
Time: 795.99, Decolonized Patient: 2761
Time: 798.86, Decolonized Patient: 472
Time: 798.87, Decolonized Patient: 2302
Time: 800.16, Decolonized Patient: 2719
Time: 800.33, Decolonized Patient: 2873
Time: 800.38, Decolonized Patient: 576
Time: 800.46, Decolonized Patient: 2796
Time: 801.38, Decolonized Patient: 2576
Time: 801.68, Decolonized Patient: 2764
Time: 801.76, Decolonized Patient: 2643
Time: 802.00, Decolonized Patient: 2801
Time: 802.11, Decolonized Patient: 2721
Time: 802.24, Decolonized Patient: 2802
Time: 802.34, Decolonized Patient: 2453
Time: 803.33, Decolonized Patient: 1575
Time: 804.00, Decolonized Patient: 2290
Time: 804.30, Decolonized Patient: 794
Time: 805.75, Decolonized Patient: 2848
Time: 805.83, Decolonized Patient: 2823
Time: 805.84, Decolonized Patient: 2730
Time: 806.76, Decolonized Patient: 2708
Time: 806.84, Decolonized Patient: 2758
Time: 806.88, Decolonized Patient: 2440
Time: 808.24, Decolonized Patient: 2869
Time: 808.82, Decolonized Patient: 1198
Time: 809.32, Decolonized Patient: 2553
Time: 809.91, Decolonized Patient: 2243
Time: 810.90, Decolonized Patient: 2108
Time: 811.24, Decolonized Patient: 1372
Time: 811.72, Decolonized Patient: 2762
Time: 812.55, Decolonized Patient: 2488
Time: 814.01, Decolonized Patient: 2810
Time: 814.52, Decolonized Patient: 1894
Time: 814.96, Decolonized Patient: 738
Time: 815.36, Decolonized Patient: 2830
Time: 815.74, Decolonized Patient: 2111
Time: 815.83, Decolonized Patient: 711
Time: 816.23, Decolonized Patient: 2169
Time: 816.62, Decolonized Patient: 2837
Time: 817.16, Decolonized Patient: 2285
Time: 817.84, Decolonized Patient: 2821
Time: 818.21, Decolonized Patient: 2560
Time: 819.21, Decolonized Patient: 2735
Time: 819.27, Decolonized Patient: 2850
Time: 820.12, Decolonized Patient: 2484
Time: 820.33, Decolonized Patient: 2865
Time: 821.39, Decolonized Patient: 2864
Time: 821.58, Decolonized Patient: 2323
Time: 821.62, Decolonized Patient: 2835
Time: 822.11, Decolonized Patient: 2851
Time: 824.61, Decolonized Patient: 1775
Time: 826.24, Decolonized Patient: 2239
Time: 827.40, Decolonized Patient: 1591
Time: 827.92, Decolonized Patient: 2810
Time: 828.98, Decolonized Patient: 463
Time: 829.22, Decolonized Patient: 577
Time: 831.04, Decolonized Patient: 2076
Time: 831.60, Decolonized Patient: 2967
Time: 831.99, Decolonized Patient: 2251
Time: 832.23, Decolonized Patient: 2177
Time: 832.27, Decolonized Patient: 2928
Time: 832.51, Decolonized Patient: 1778
Time: 833.53, Decolonized Patient: 2247
Time: 833.55, Decolonized Patient: 965
Time: 834.15, Decolonized Patient: 2092
Time: 834.18, Decolonized Patient: 1795
Time: 834.81, Decolonized Patient: 2763
Time: 835.08, Decolonized Patient: 1406
Time: 835.35, Decolonized Patient: 2544
Time: 835.86, Decolonized Patient: 1022
Time: 835.88, Decolonized Patient: 1876
Time: 836.77, Decolonized Patient: 1597
Time: 836.90, Decolonized Patient: 1673
Time: 837.02, Decolonized Patient: 1239
Time: 837.92, Decolonized Patient: 2900
Time: 838.80, Decolonized Patient: 2907
Time: 838.97, Decolonized Patient: 1902
Time: 840.36, Decolonized Patient: 3016
Time: 841.29, Decolonized Patient: 2951
Time: 841.48, Decolonized Patient: 2397
Time: 842.35, Decolonized Patient: 2282
Time: 843.89, Decolonized Patient: 2706
Time: 844.78, Decolonized Patient: 2810
Time: 845.51, Decolonized Patient: 2935
Time: 845.87, Decolonized Patient: 2972
Time: 846.58, Decolonized Patient: 357
Time: 846.71, Decolonized Patient: 3024
Time: 846.71, Decolonized Patient: 707
Time: 846.92, Decolonized Patient: 2914
Time: 847.11, Decolonized Patient: 2513
Time: 847.24, Decolonized Patient: 751
Time: 848.48, Decolonized Patient: 3051
Time: 849.28, Decolonized Patient: 2999
Time: 850.27, Decolonized Patient: 2018
